member_id;age;gender;industry;country;is_team_account;n_colleagues_on_account;plan_tier;plan_days_per_week;membership_start;membership_end;last_badge_swipe;days_since_last_visit;total_visits;avg_weekly_visits;entitled_visits_last_period;actual_visits_last_period;meeting_room_hours;event_space_hours;guest_passes_issued;uses_meeting_rooms;uses_event_space;uses_guest_passes;uses_print;uses_mail_handling;uses_phone_booths;uses_day_passes;uses_storage;uses_bike_locker;n_renewals;lifetime_value
CW010133;38.0;Female;Consulting;Netherlands;False;0;flex;3;29/10/2022;1970-01-01;30/05/2023;216;11;0.17;26.09;1;19.8;0.0;0.0;False;False;False;0;False;False;False;True;False;1;2883.6
CW010134;23.0;Female;Finance;Portugal;True;2;full_time;5;2023-11-21;1970-01-01;2023-11-21;41;8;1.36;29.13;8;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;375.18
CW010135;40.0;Other;Marketing & PR;France;False;0;flex;3;2021-06-12;2022-05-01;2022-04-30;1;68;1.47;26.09;12;0.0;75.4;0.0;False;True;False;1;False;False;False;False;False;0;5390.03
CW010136;25.0;Female;Legal;;False;0;flex;3;2021-07-18;1970-01-01;2023-04-13;263;17;0.13;26.09;1;0.0;0.0;0.0;False;False;False;0;True;False;False;False;False;2;5744.39
CW010137;30.0;Male;Information Technology;Portugal;False;0;flex;3;2023-11-16;1970-01-01;2023-11-30;32;17;2.6;19.55;19;0.0;0.0;0.0;False;False;False;1;False;False;False;False;False;0;281.73
CW010138;29.0;Female;Consulting;Ireland;True;1;flex;3;2022-01-26;1970-01-01;2023-05-17;229;13;0.13;26.09;1;0.0;0.0;0.0;False;False;False;0;False;False;True;True;False;4;5435.5
CW010139;23.0;Female;Health;Portugal;False;0;flex;3;2021-03-22;2022-06-19;2022-06-17;2;138;2.12;26.09;16;0.0;0.0;5.0;False;False;True;1;False;True;False;False;False;1;3033.58
CW010140;;Female;marketing & pr;Portugal;False;0;dedicated_desk;5;2022-02-08;1970-01-01;2023-02-05;330;32;0.33;43.48;3;4.1;0.0;0.0;True;False;False;0;True;True;False;False;False;2;
CW010141;28.0;Female;Information Technology;Portugal;False;0;flex;3;2021-07-22;2023-02-05;2023-01-25;11;215;2.67;26.09;24;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;2;3327.37
CW010142;43.0;Male;Finance;Portugal;True;1;flex;3;2021-11-09;1970-01-01;2023-06-25;190;32;0.29;26.09;2;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;2;4629.78
CW010143;34.0;Male;Real Estate;;False;0;flex;3;2022-02-28;2022-05-29;2022-04-05;54;17;1.36;26.09;10;0.0;0.0;0.0;False;False;False;0;False;False;True;False;False;0;0
CW010144;32.0;Female;Design & Creative;Portugal;True;2;hot_desk;2;2023-02-06;2023-12-28;2023-12-27;1;84;1.81;17.39;13;0.0;0.0;0.0;False;False;False;0;False;False;True;True;False;0;1865.79
CW010145;;Male;Real Estate;Portugal;False;0;hot_desk;2;2022-09-23;2022-11-27;2022-09-23;65;6;0.67;17.39;5;;0.0;0.0;False;False;False;0;False;False;True;False;False;0;320.89
CW010146;32.0;Female;Information Technology;Portugal;False;0;hot_desk;2;2023-08-18;2023-10-02;2023-08-18;45;5;0.82;12.77;5;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;176.15
CW010147;;Female;Education;Portugal;False;0;dedicated_desk;5;2023-12-09;1970-01-01;2024-03-28;-87;13;4.2;15.96;10;1.2;0.0;;True;False;False;1;False;False;False;True;False;2;295.62 €
CW010148;19.0;Female;Other;Portugal;False;0;flex;3;2021-07-12;2021-10-11;2021-09-21;20;6;0.48;26.09;5;0.0;0.0;0.0;False;False;False;0;False;False;True;False;False;0;626.6
CW010149;39.0;Male;Design & Creative;Portugal;False;0;hot_desk;2;2023-10-13;1970-01-01;2024-01-01;0;22;1.91;17.39;17;0.0;0.0;0.0;False;False;False;1;False;True;False;False;True;0;391.62
CW010150;42.0;Other;Marketing & PR;Portugal;False;0;flex;3;2023-11-19;2024-01-01;2023-12-16;16;14;2.27;18.13;15;1.8;0.0;;True;False;False;1;False;False;False;False;False;0;282.97
CW010151;56.0;Female;Legal;Portugal;False;-1;hot_desk;2;2023-05-15;2023-06-28;2023-05-15;44;7;1.05;12.59;5;;0.0;0.0;True;False;False;0;False;False;True;False;False;0;229.14
CW010152;36.0;Male;Consulting;Spain;False;0;hot_desk;2;2021-08-23;2023-04-13;2023-04-08;5;119;1.39;17.39;11;23.5;11.1;7.0;True;True;True;0;False;False;True;False;False;2;3834.78
CW010153;22.0;Female;Marketing & PR;Portugal;False;0;hot_desk;2;2022-01-23;2023-04-27;2023-04-25;2;114;1.73;17.39;17;7.8;0.0;22.0;True;False;True;0;False;True;False;False;False;1;2383.47
CW010154;37.0;Male;Information Technology;United Kingdom;True;1;flex;3;2021-01-12;2023-10-21;2023-10-08;13;193;1.34;26.09;13;70.4;0.0;187.0;True;False;True;1;False;True;True;False;False;4;
CW010155;34.0;Female;Other;Portugal;False;0;flex;3;2021-11-04;2023-03-29;2023-02-23;34;87;1.2;26.09;9;0.0;354.2;;False;True;False;1;True;True;False;False;False;1;
CW010156;56.0;Male;Design & Creative;Other (Europe);False;0;full_time;5;2021-10-02;2022-11-09;2022-11-05;4;180;3.13;43.48;32;0.0;0.0;0.0;False;False;False;1;False;False;False;False;False;1;3812.41
CW010157;42.0;Male;Finance;Spain;False;0;flex;3;2022-02-13;2022-10-03;2022-09-25;8;60;1.82;26.09;16;33.1;0.0;0.0;True;False;False;1;False;True;True;False;False;1;2129.71
CW010158;27.0;Female;Design & Creative;Portugal;False;0;flex;3;2023-01-23;2023-03-18;2023-01-23;54;9;1.19;22.98;8;0.0;0.0;0.0;False;False;False;1;False;False;True;False;False;0;384.05
CW010159;22.0;Female;Marketing & PR;Portugal;False;0;flex;3;2022-01-21;2022-03-27;2022-02-18;37;5;0.55;26.09;5;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;
CW010160;45.0;Male;Design & Creative;Spain;False;0;dedicateddesk;5;01/01/2021;21/10/2020;28/08/2023;126;39;0.25;43.48;2;0.0;0.0;0.0;False;False;False;1;True;False;False;False;False;2;13418.81
CW010161;7.0;Female;Marketing & PR;Portugal;False;-1;private_office;7;2021-10-25;1970-01-01;2023-12-29;3;566;4.97;60.87;43;48.2;0.0;35.0;True;False;True;0;True;True;False;True;False;4;19440.06
CW010162;35.0;Female;Consulting;United Kingdom;True;1;dedicated_desk;5;2022-02-19;1970-01-01;2023-06-07;208;14;0.15;43.48;2;0.0;0.0;0.0;False;False;False;0;True;False;False;True;False;3;
CW010163;39.0;Male;Information Technology;Germany;True;1;full_time;5;2021-10-05;1970-01-01;2023-08-02;152;24;0.21;43.48;2;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;7523.55
CW010164;42.0;Male;Health;United Kingdom;False;0;hot_desk;2;2022-07-29;2022-09-03;2022-08-17;17;3;0.68;10.11;4;0.0;0.0;0.0;False;False;False;0;False;True;False;False;False;0;151.12
CW010165;32.0;Male;Legal;Spain;False;0;dedicated_desk;5;2021-09-14;1970-01-01;2023-07-11;174;20;0.17;43.48;1;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;2;
CW010166;50.0;Male;Marketing & PR;Portugal;False;0;hot_desk;2;2023-09-29;2023-11-20;2023-11-07;13;5;0.64;14.84;5;0.0;0.0;1.0;False;False;True;0;False;False;False;False;False;0;219.8
CW010167;28.0;Female;Information Technology;Portugal;True;1;hot_desk;2;2023-01-11;2023-12-28;2023-12-26;2;99;1.97;17.39;16;0.0;0.0;0.0;False;False;False;1;False;False;False;False;False;1;1476.35
CW010168;20.0;Male;consulting;;False;-1;flex;3;2022-01-15;2023-01-08;2023-01-05;3;127;2.49;26.09;20;17.6;0.0;7.0;True;False;True;0;False;True;False;False;False;0;2549.11
CW010169;41.0;Female;Education;portugal ;True;3;hot_desk;2;2021-12-08;2023-04-18;2023-04-17;1;140;1.97;17.39;17;0.0;0.0;0.0;False;False;False;1;False;False;True;False;False;0;
CW010170;44.0;Male;Other;Portugal;False;0;hot_desk;2;2022-08-15;2022-10-28;2022-08-30;999;7;0.68;17.39;5;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;-1;0
CW010171;;Male;Health;Spain;True;1;flex;3;2021-01-20;2021-10-22;2021-10-14;8;64;1.64;26.09;17;124.8;33.7;0.0;True;True;False;0;False;False;False;False;False;0;4639.34
CW010172;44.0;Male;Information Technology;Portugal;True;1;dedicated_desk;5;2021-06-11;2023-06-13;2023-06-10;3;398;3.81;43.48;38;0.0;0.0;0.0;False;False;False;1;True;False;False;True;False;5;9574.38
CW010173;32.0;Male;Information Technology;Ireland;False;0;hot_desk;2;2023-07-17;2023-10-01;2023-08-12;50;11;1.02;17.39;9;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;301.25
CW010174;;Male;Design & Creative;France;False;0;hot_desk;2;2021-08-17;2022-11-13;2022-11-03;10;72;1.11;17.39;6;104.2;70.7;27.0;True;True;True;0;False;False;False;False;False;0;6623.01
CW010175;22.0;Female;Marketing & PR;Portugal;True;1;flex;3;2022-08-11;2023-08-22;2023-08-20;2;125;2.33;26.09;23;;0.0;0.0;False;False;False;0;False;False;False;False;False;2;2224.66
CW010176;25.0; Female;Finance;Spain;True;2;hotdesk;2;16/08/2022;24/12/2023;18/12/2023;6;111;1.57;17.39;12;0.0;27.1;;False;True;True;0;True;False;False;False;False;2;3608.53
CW010177;43.0;Female;Design & Creative;Germany;False;0;flex;3;2021-04-09;2023-01-04;2022-12-22;13;66;0.73;26.09;7;187.1;0.0;99.0;True;False;True;1;False;False;False;False;False;0;7654.23
CW010178;42.0;Female;Marketing & PR;Portugal;False;0;flex;3;2021-06-14;2022-08-11;2022-08-09;2;149;2.47;26.09;20;0.0;14.8;0.0;False;True;False;1;False;False;False;False;False;0;3277.5
CW010179;33.0;Male;Tech;Portugal;False;0;HOT_DESK;2;2021-07-22;2022-11-29;2022-11-27;2;90;1.28;17.39;10;;0.0;;True;False;False;1;False;True;False;False;False;1;2676.63
CW010180;28.0;male;Legal;Portugal;False;0;flex;3;2021-03-05;2022-08-07;2022-07-30;8;181;2.43;26.09;21;15.3;0.0;0.0;True;False;False;0;False;True;False;False;False;2;3431.3
CW010181;34.0;Male;Unknown;Portugal;False;0;full_time;5;2021-01-01;1970-01-01;2023-06-26;189;10;0.06;43.48;0;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;2;10073.1
CW010182;30.0;Female;Other;Germany;False;0;dedicated_desk;5;2022-02-10;1970-01-01;2023-04-10;266;10;0.1;43.48;1;0.0;0.0;0.0;False;False;False;0;False;False;False;True;False;3;8497.75
CW010183;37.0;Male;Consulting;France;False;0;flex;3;2021-06-16;2022-11-08;2022-10-31;999;141;1.94;26.09;19;32.9;0.0;;True;False;False;0;False;False;False;False;False;2;0
CW010184;43.0;Male;Information Technology;Germany;True;2;flex;3;2021-05-23;2022-11-22;2022-07-29;116;104;1.33;26.09;9;144.3;49.2;0.0;True;True;False;0;False;False;False;True;False;1;7638.59
CW015022;19.0;Female;Information Technology;Germany;False;0;private_office;7;2021-04-29;2023-10-15;2023-09-26;19;74;0.58;60.87;4;0.0;0.0;0.0;False;False;False;0;True;True;False;True;False;0;20683.24
CW010185;48.0;Female;Finance;Spain;False;0;FULL_TIME;5;2021-10-22;1970-01-01;2023-05-22;224;29;0.26;43.48;2;0.0;0.0;0.0;False;False;False;0;True;False;False;False;False;4;7759.16
CW010186;23.0;Male;Design/Creative;Portugal;True;2;full_time;5;2023-04-05;1970-01-01;2023-12-29;3;134;3.46;43.48;27;0.0;0.0;0.0;False;False;False;1;False;False;True;False;False;4;2831.31
CW010187;30.0;Female;Education;Portugal;False;0;Flex;3;2023-08-15;2023-10-22;2023-08-16;67;8;0.84;26.09;9;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;402.22
CW010188;26.0;Male;Finance;Portugal;False;0;private_office;7;2021-01-01;1970-01-01;2023-12-25;7;85;0.54;60.87;5;46.3;0.0;0.0;True;False;False;1;True;False;False;True;False;1;25666.4
CW010189;42.0;Female;Information Technology;Portugal;False;0;flex;3;2021-06-01;2022-08-25;2022-08-21;4;143;2.22;26.09;26;0.0;0.0;0.0;False;False;False;1;False;False;False;True;False;0;3151.49
CW010190;48.0;Female;Marketing & PR;Portugal;False;0;full_time;5;2021-04-04;2023-04-04;2023-03-27;999;335;3.21;43.48;19;;0.0;0.0;False;False;False;0;False;True;False;False;False;2;0
CW010191;39.0;Male;Education;United Kingdom;False;0;full_time;5;2021-08-04;2021-09-07;2021-05-19;34;8;1.63;24.51;9;0.0;0.0;0.0;False;True;False;0;False;True;False;False;False;0;0
CW010192;26.0;Female;Consulting;United Kingdom;False;0;hot_desk;2;2023-12-20;1970-01-01;2023-12-27;999;3;1.95;3.23;3;0.0;0.0;0.0;False;False;False;1;False;False;False;False;False;0;0
CW010193;;Female;Real Estate;France;True;4;FULL_TIME;5;2022-03-09;2023-09-01;2023-08-22;10;235;3.05;43.48;17;33.9;0.0;0.0;True;False;False;1;False;False;False;False;False;0;5527.36
CW010194;24.0;Male;Finance;Portugal;True;2;full_time;5;24/01/2021;17/07/2022;11/07/2022;6;240;3.11;43.48;26;5.5;0.0;11.0;True;False;True;0;False;True;False;True;False;2;5812.08
CW010195;33.0;Female;Marketing & PR;Portugal;False;0;Full Time;5;21/03/2023;25/11/2023;24/10/2023;32;127;3.59;43.48;34;6.9;0.0;0.0;True;False;False;1;True;False;True;False;False;0;
CW010196;25.0;male;Design & Creative;Portugal;True;1;flex;3;2022-10-28;1970-01-01;2023-12-28;4;134;2.18;26.09;21;0.0;0.0;0.0;False;False;False;0;True;False;False;False;False;0;2752.81
CW010197;37.0;Male;Information Technology;Germany;False;0;full_time;5;2022-01-23;2022-10-14;2022-10-10;4;-77;3.75;43.48;30;0.0;0.0;0.0;False;False;False;1;True;True;False;False;False;1;-1466.31
CW010198;50.0;Female;Information Technology;Portugal;True;1;full_time;5;2021-01-01;1970-01-01;2023-07-13;172;6;0.04;43.48;0;0.0;0.0;0.0;False;False;False;0;False;True;False;False;False;3;10432.85
CW010199;27.0;Other;Legal;Portugal;False;0;flex;3;2023-05-29;2023-10-03;2023-09-28;5;50;2.76;26.09;26;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;1;748.13
CW010200;21.0;Other;Other;Portugal;True;1;flex;3;2021-06-26;2022-05-13;2022-05-11;2;88;1.91;26.09;18;18.2;0.0;0.0;True;False;False;0;False;True;False;False;False;1;2224.32
CW010201;27.0;Male;Legal;Portugal;True;3;dedicated_desk;5;2022-03-15;1970-01-01;2023-05-29;217;12;0.13;43.48;1;0.0;0.0;0.0;False;False;False;0;True;False;False;False;False;5;7876.23
CW010202;37.0;Male;Legal;Portugal;True;-1;hot_desk;2;2023-12-02;1970-01-01;2023-12-02;29;4;0.9;8.38;3;0.0;0.0;0.0;False;False;True;0;False;False;False;False;False;0;115.6
CW010203;;;LEGAL;Portugal;False;0;dedicated_desk;5;2023-11-27;1970-01-01;2023-12-31;1;22;4.37;24.68;18;0.0;0.0;0.0;False;False;False;1;False;True;False;False;False;5;417.72
CW010204;38.0;Male;Marketing & PR;Portugal;False;0;hot_desk;2;2023-12-17;1970-01-01;2023-12-17;15;2;0.82;4.28;2;;1.6;1.0;True;True;True;0;False;False;True;False;False;0;205.16
CW010205;33.0;Female;Legal;Portugal;False;0;flex;3;2023-01-08;2023-05-01;2023-04-21;10;0;3.0;26.09;26;0.0;0.0;0.0;False;False;False;0;True;False;False;False;False;1;726.99
CW010206;33.0;Female;Real Estate;Spain;False;0;dedicated_desk;5;2021-02-25;2023-07-04;2023-06-22;12;521;4.25;43.48;43;135.5;85.5;0.0;True;True;False;1;False;True;False;True;False;0;0
CW010207;28.0;Male;Health;France;True;3;flex;3;2023-12-02;1970-01-01;2023-12-17;15;9;2.07;12.67;8;0.0;0.0;;False;False;False;1;False;True;False;False;False;4;192.38
CW010208;41.0;Female;Unknown;Portugal;False;0;flex;3;2021-06-30;2022-06-23;2022-06-19;4;119;2.31;26.09;26;7.4;0.0;0.0;True;False;False;0;True;False;False;False;False;1;2387.19
CW010209;4.0;Female;Information Technology;Portugal;True;3;hot_desk;2;2023-05-08;2023-11-22;2023-11-15;999;55;1.95;17.39;15;;0.0;0.0;False;False;False;1;False;False;False;False;False;1;0
CW010210;23.0;Female;Legal;Portugal;False;0;hot_desk;2;2023-02-27;2023-05-20;2023-05-09;11;10;0.87;17.39;9;0.0;0.0;1.0;False;False;True;0;False;False;False;False;False;0;337.75
CW010211;27.0;Male;Design & Creative;Germany;False;0;FLEX;3;2021-10-08;2023-06-03;2023-05-27;7;174;2.02;26.09;19;0.0;0.0;0.0;False;False;False;1;False;True;True;False;False;2;4516.66
CW010212;40.0;Female;Information Technology;Portugal;False;-1;flex;3;2022-02-22;2022-10-20;2022-10-14;6;90;2.62;26.09;19;34.4;0.0;0.0;True;False;False;1;False;False;True;False;False;2;2130.95
CW010213;7.0;Female;Information Technology;PT;True;5;flex;3;2023-11-01;1970-01-01;2023-12-27;5;23;2.65;25.74;18;0.0;0.0;0.0;False;False;False;1;True;False;False;False;False;1;400.61
CW010214;29.0;Female;Design & Creative;Portugal;True;1;flex;3;2021-11-03;2022-06-01;2022-05-28;4;77;2.55;26.09;26;0.0;0.0;0.0;False;False;False;0;False;False;True;False;False;0;1452.24
CW010215;45.0;Male;Consulting;Spain;True;2;full_time;5;2021-09-21;2021-08-06;2023-12-29;3;499;4.2;43.48;33;60.2;21.7;79.0;True;True;True;1;True;True;False;False;False;5;11430
CW010216;34.0;Other;Marketing & PR;Other (Europe);False;0;full_time;5;2021-11-22;2023-09-11;2021-08-16;756;305;3.24;43.48;33;19.4;14.3;;True;True;False;1;False;False;True;True;False;1;8298.97
CW010217;21.0;Female;Finance;Germany;False;0;full_time;5;2021-04-16;1970-01-01;2023-12-26;6;594;4.2;43.48;29;29.9;0.0;14.0;True;False;True;0;True;True;False;True;False;3;11300.74
CW010218;31.0;Female;Other;Portugal;False;0;hot_desk;2;2022-06-16;2022-08-29;2022-07-29;31;6;0.59;17.39;5;0.0;0.0;0.0;False;False;False;0;False;False;True;False;False;0;363.17
CW010219;36.0;Female;Finance;Portugal;False;0;full_time;5;2021-08-03;2023-06-10;2023-06-04;6;309;3.2;43.48;27;0.0;0.0;;False;False;False;0;False;True;False;False;False;0;0
CW015241;37.0;Female;Information Technology;Portugal;False;0;full_time;5;2023-10-15;1970-01-01;2023-12-28;4;39;3.57;43.48;27;5.1;0.0;0.0;True;False;False;0;True;False;True;False;False;1;884.07
CW015072;20.0;Female;Marketing & PR;Portugal;False;0;private_office;7;2021-12-05;2023-12-11;2023-11-30;11;595;5.65;60.87;39;0.0;0.0;0.0;False;False;False;0;True;True;True;False;False;1;17062.12
CW010220;43.0;Female;MARKETING & PR;Portugal;False;0;full_time;5;2023-05-14;2023-07-16;2023-05-14;63;11;1.23;43.48;10;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;577.45
CW010221;38.0;Female;Legal;Portugal;True;3;flex;3;2022-09-14;1970-01-01;2023-08-22;132;1;0.02;26.09;0;0.0;1.8;0.0;False;True;False;0;True;True;False;False;False;2;3266.75
CW010222;35.0;Female;Consulting;Portugal;False;0;full_time;5;2021-10-19;1970-01-01;2023-09-13;110;29;0.25;43.48;3;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;2;7391.38
CW010223;26.0;Female;Finance;Portugal;True;2;dedicated_desk;5;2021-01-01;1970-01-01;2023-12-30;2;713;4.56;43.48;40;56.7;0.0;0.0;True;False;False;1;False;False;False;True;False;3;14458.96
CW010224;32.0;Female;Education;Portugal;False;0;FULL_TIME;5;2022-03-15;1970-01-01;2023-06-13;202;21;0.23;43.48;2;0.0;0.0;0.0;False;False;False;0;False;False;False;True;False;0;6573.49
CW010225;47.0;Female;Consulting;Portugal;False;0;hot_desk;2;2022-09-08;2023-06-03;2023-05-29;5;74;1.92;17.39;14;0.0;0.0;0.0;False;False;False;1;False;False;False;True;False;0;1347.42
CW010226;146.0;Female;Marketing & PR;Portugal;False;0;Hot Desk;2;2021-10-10;2021-12-19;2021-10-10;69;5;0.53;17.39;5;;0.0;0.0;False;False;False;0;False;False;False;False;False;0;273.37
CW015354;36.0;Other;DESIGN & CREATIVE;Portugal;False;0;hot_desk;2;2021-10-21;2023-08-24;2023-08-17;999;170;1.77;17.39;14;0.0;15.9;0.0;False;True;False;1;False;True;False;False;False;1;0
CW010227;26.0;Female;Unknown;Portugal;False;0;hot_desk;2;2021-05-25;2021-07-20;2021-06-17;33;7;0.86;15.96;8;0.0;0.0;0.0;False;False;False;0;False;False;True;False;False;0;275.24
CW010228;27.0;Female;Finance;United Kingdom;False;-1;full_time;5;2021-06-17;2021-08-13;2021-06-17;57;17;2.07;40.73;14;0.8;0.0;0.0;True;False;False;0;False;False;False;False;False;0;534.21
CW010229;33.0;Female;Design & Creative;Portugal;False;-1;hot_desk;2;2023-11-26;1970-01-01;2023-12-31;1;9;1.85;10.15;9;0.0;0.0;;False;False;False;0;False;False;False;False;False;3;140.04
CW010230;30.0;Male;Information Technology;Portugal;False;0;hot_desk;2;2022-08-08;2022-09-23;2022-08-08;999;4;0.61;13.03;5;0.0;0.0;;False;False;False;0;False;False;False;False;False;0;0
CW010231;;Female;Education;Portugal;True;1;hot_desk;2;2021-03-23;2021-04-23;2021-03-23;31;3;0.67;8.88;3;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;122.61
CW010232;36.0;Male;Information Technology;Portugal;False;0;hot_desk;2;2021-01-29;2021-12-01;2021-11-26;5;79;1.81;17.39;16;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;1208.6
CW010233;34.0;Female;Information Technology;Portugal;False;0;full_time;5;2022-05-20;2023-10-31;2023-10-25;6;230;3.04;43.48;28;0.0;0.0;0.0;False;False;False;0;False;True;False;False;False;2;0
CW010234;26.0;Other;Information Technology;Portugal;True;3;hot_desk;2;2022-08-12;2022-10-29;2022-08-22;68;7;0.59;17.39;6;0.0;0.0;0.0;False;False;False;0;False;False;True;False;False;0;382.37
CW010235;24.0;Female;Real Estate;United Kingdom;False;0;flex;3;2021-12-31;2022-10-17;2022-10-08;999;82;1.98;26.09;14;0.0;0.0;0.0;False;False;False;0;False;True;False;False;False;0;0
CW010236;31.0;Male;Finance;Portugal;False;0;full_time;5;2021-01-29;1970-01-01;2023-05-09;237;5;0.04;43.48;0;0.0;0.0;0.0;False;False;False;1;False;False;False;True;False;1;10968.3
CW010237;30.0;Female;Consulting;Portugal;True;1;flex;3;2023-12-29;1970-01-01;2023-12-29;2;1;0.84;1.3;0;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;18
CW010238;48.0;Female;Design & Creative;United Kingdom;False;0;hot_desk;2;2023-09-21;2023-11-28;2023-11-05;23;3;0.29;17.39;3;0.0;0.0;0.0;False;False;False;0;False;True;False;False;False;0;288.48
CW010239;21.0;Female;Marketing & PR;Portugal;False;0;flex;3;2021-12-21;2023-07-12;2023-05-20;53;77;0.95;26.09;9;186.0;0.0;79.0;True;False;True;0;False;False;False;False;False;1;6775.72
CW010240;24.0;Female;Consulting;Netherlands;False;0;;5;2022-04-20;2023-11-13;2023-11-12;1;386;4.72;43.48;41;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;2;6581.91
CW010241;49.0;Female;Unknown;Spain;True;1;dedicated_desk;5;27/04/2022;1970-01-01;25/08/2023;129;30;0.34;43.48;3;0.0;0.0;0.0;False;False;False;0;False;True;False;False;False;1;
CW010242;36.0;Female;Information Technology;Portugal;False;0;private_office;7;2021-01-13;2023-03-30;2023-03-15;15;120;1.04;60.87;8;0.0;0.0;0.0;False;False;False;0;True;True;False;False;False;0;17881.27
CW010243;43.0;Male;Information Technology;Portugal;False;0;flex;3;2022-03-31;2023-04-02;2023-03-21;12;139;2.64;26.09;20;0.0;0.0;0.0;False;False;False;0;True;False;False;False;False;0;2350.45
CW010244;27.0;Female;Real Estate;Portugal;True;2;hot_desk;2;2022-10-12;2023-05-12;2023-05-08;4;56;1.86;17.39;17;0.0;0.0;0.0;False;False;False;0;True;False;False;False;False;0;940.72
CW010245;38.0;Female;Information Technology;PT;True;3;hot_desk;2;2023-07-23;2023-09-14;2023-07-23;54;3;0.36;15.31;3;;0.0;0.0;True;False;False;0;False;False;True;False;False;0;273.73 €
CW010246;44.0;Male;Consulting;Portugal;True;2;full_time;5;2021-04-18;2023-05-13;2023-05-10;3;423;3.92;43.48;34;46.5;0.0;0.0;True;False;False;0;True;True;False;False;False;6;8121.93
CW015318;24.0;;Marketing & PR;Portugal;False;0;full_time;5;2021-06-26;2021-08-09;2021-06-26;44;4;0.63;31.58;3;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;406.7
CW010247;37.0;Male;finance;Other (Europe);False;0;hot_desk;2;2023-01-13;2023-03-25;2023-01-13;71;5;0.52;17.39;5;1.0;0.0;;True;False;False;0;False;False;False;False;False;0;292.76
CW010248;29.0;Female;Information Technology;Portugal;False;0;private_office;7;2021-01-22;2023-07-19;2023-07-16;3;718;5.53;60.87;53;133.6;0.0;0.0;True;False;False;1;False;False;True;True;False;3;22890.65
CW010249;34.0;Male;Design & Creative;United Kingdom;False;0;flex;3;2022-02-15;2023-04-04;2023-03-28;7;124;2.1;26.09;20;57.0;19.5;0.0;True;True;False;1;False;False;True;False;False;0;4517.72
CW010250;45.0;Male;Unknown;Portugal;False;0;flex;3;2023-10-04;1970-01-01;2023-12-11;21;35;2.78;26.09;21;0.0;0.0;0.0;False;False;False;0;False;True;True;False;False;1;637.33
CW010251;35.0;Female;Health;Portugal;False;0;hot_desk;2;2022-11-16;2023-01-07;2022-11-23;45;5;0.65;14.91;5;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;205.81
CW010252;47.0;Female;Finance;Portugal;False;0;flex;3;17/11/2021;08/11/2023;05/11/2023;3;230;2.23;26.09;19;107.2;0.0;48.0;True;False;True;0;False;False;False;False;False;1;6268.2
CW010253;23.0;Female;Finance;Portugal;False;0;dedicated_desk;5;2021-01-01;1970-01-01;2023-12-30;2;689;4.4;43.48;38;181.3;0.0;;True;False;False;1;True;False;False;False;False;5;
CW010254;39.0;Female;Design & Creative;Portugal;False;-1;flex;3;2021-02-19;2021-03-28;2021-02-21;35;3;0.64;16.02;3;0.0;0.0;0.0;False;False;False;0;False;False;True;False;False;0;257.95
CW010255;;;Marketing & PR;Portugal;False;0;FLEX;3;2023-11-15;1970-01-01;2023-11-15;999;5;0.82;20.06;4;0.0;0.0;0.0;False;False;False;0;False;False;False;True;False;0;0
CW010256;28.0;Male;Consulting;Portugal;False;0;hot_desk;2;2023-03-28;2023-12-05;2023-11-29;6;66;1.83;17.39;15;0.0;0.0;6.0;False;False;True;0;False;False;False;False;False;0;1084.06
CW010257;4.0;F;Legal;Portugal;False;0;dedicated_desk;5;2021-06-11;2023-04-02;2023-03-29;4;418;4.43;43.48;40;21.4;0.0;0.0;True;False;False;0;True;False;False;True;False;4;8716
CW010258;40.0;Female;Education;Portugal;False;0;FLEX;3;2022-02-03;2022-05-05;2022-05-04;1;35;2.7;26.09;26;0.0;0.0;;False;False;False;0;False;False;False;False;False;2;540
CW010259;21.0;Female;Marketing & PR;Portugal;False;0;hot_desk;2;2021-08-27;2023-08-16;2023-08-02;14;83;0.81;17.39;8;432.4;60.9;28.0;True;True;True;1;False;False;False;False;False;1;11371.67
CW010260;46.0;Female;Information Technology;Ireland;False;0;full_time;5;2022-01-28;1970-01-01;2023-06-30;185;2;0.02;43.48;0;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;3;6464.85
